file,line,mock_kind,target,area,classification,retained_reason,cleanup_batch,basis,annotation
apps/api/src/routes/subjects.test.ts,56,jest.mock,inngest/hono,API route + top-level integration tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/api/src/routes/subjects.test.ts,60,jest.mock,../inngest/client,API route + top-level integration tests,P3,transport-boundary: Inngest dispatch/client capture,Retain,inngest-transport-wrapper,pattern-a; gc1-allow: unit-route isolation for subjects route
apps/api/src/routes/support.test.ts,1,jest.mock,../services/support/spillover,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/support.test.ts,17,jest.mock,../services/settings,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a — DB-bound primitive replaced by behavior-controlled stub; real check covered by settings.integration.test.ts
apps/api/src/routes/test-seed.test.ts,13,jest.mock,../services/llm,API route + top-level integration tests,P1,critical-workflow: LLM router/envelope path mocked,Batch 6 - LLM/provider fixture cleanup,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/test-seed.test.ts,25,jest.mock,../services/test-seed,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/topic-suggestions.test.ts,29,jest.mock,'@eduagent/database,API route + top-level integration tests,P1,critical-workflow: database mock can hide scoping or write behavior,Batch 4 - API route real-service tests,api-critical-workflow-target,gc1-allow: route unit test — DB middleware injected via mock; real DB covered by route integration / e2e tests
apps/api/src/routes/topic-suggestions.test.ts,38,jest.mock,../services/account,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/topic-suggestions.test.ts,53,jest.mock,../services/profile,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/topic-suggestions.test.ts,79,jest.mock,../services/suggestions,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/topic-suggestions.test.ts,99,jest.mock,../services/llm,API route + top-level integration tests,P1,critical-workflow: LLM router/envelope path mocked,Batch 6 - LLM/provider fixture cleanup,api-critical-workflow-target,pattern-a; gc1-allow: LLM routeAndCall external boundary
apps/api/src/routes/topic-suggestions.test.ts,120,jest.mock,../services/sentry,API route + top-level integration tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,pattern-a; gc1-allow: @sentry/cloudflare external boundary
apps/api/src/routes/vocabulary.test.ts,15,jest.mock,'@eduagent/database,API route + top-level integration tests,P1,critical-workflow: database mock can hide scoping or write behavior,Batch 4 - API route real-service tests,api-critical-workflow-target,gc1-allow: route unit test — DB middleware injected via mock; real DB covered by route integration / e2e tests
apps/api/src/routes/vocabulary.test.ts,20,jest.mock,../services/account,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/vocabulary.test.ts,36,jest.mock,../services/profile,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/routes/vocabulary.test.ts,52,jest.mock,../services/vocabulary,API route + top-level integration tests,P1,critical-workflow: sibling service behavior mocked,Batch 4 - API route real-service tests,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/account.test.ts,25,jest.mock,./billing,API service/middleware unit tests,P1,"critical-workflow: guard, ownership, quota, or billing path mocked",Batch 5 - billing/quota lifecycle,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/account.test.ts,39,jest.mock,./trial,API service/middleware unit tests,P1,critical-workflow: sibling service behavior mocked,Opportunistic API cleanup,api-internal-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/account.test.ts,49,jest.mock,./subscription,API service/middleware unit tests,P1,critical-workflow: sibling service behavior mocked,Batch 5 - billing/quota lifecycle,api-internal-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/account.test.ts,71,jest.mock,../inngest/client,API service/middleware unit tests,P3,transport-boundary: Inngest dispatch/client capture,Retain,inngest-transport-wrapper,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/account.test.ts,82,jest.mock,./sentry,API service/middleware unit tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/billing.test.ts,11,jest.mock,../inngest/client,API service/middleware unit tests,P3,transport-boundary: Inngest dispatch/client capture,Retain,inngest-transport-wrapper,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/billing.test.ts,23,jest.mock,./sentry,API service/middleware unit tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,pattern-a; gc1-allow: Sentry is a true external boundary (error-reporting SaaS); captureException is intercepted here to assert that specific error escalations fire — not to suppress real Sentry calls in integration tests
apps/api/src/services/billing/family.test.ts,3,jest.mock,'@eduagent/database,API service/middleware unit tests,P1,critical-workflow: database mock can hide scoping or write behavior,Batch 5 - billing/quota lifecycle,api-critical-workflow-target,pattern-a; gc1-allow: service unit test — db boundary mocked; real DB covered by sibling .integration.test.ts where present
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,9,jest.mock,../billing,API service/middleware unit tests,P1,"critical-workflow: guard, ownership, quota, or billing path mocked",Batch 5 - billing/quota lifecycle,api-critical-workflow-target,pattern-a; gc1-allow: mirrors route-level test pattern
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,27,jest.mock,../account,API service/middleware unit tests,P1,critical-workflow: API internal module mock,Batch 5 - billing/quota lifecycle,api-critical-workflow-target,gc1-allow: mirrors route-level test pattern
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,34,jest.mock,../safe-refresh-kv-cache,API service/middleware unit tests,P1,critical-workflow: API internal module mock,Batch 5 - billing/quota lifecycle,api-internal-target,gc1-allow: mirrors route-level test pattern
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,41,jest.mock,../safe-non-core,API service/middleware unit tests,P1,critical-workflow: API internal module mock,Batch 5 - billing/quota lifecycle,api-internal-target,gc1-allow: external boundary
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,45,jest.mock,../../inngest/client,API service/middleware unit tests,P3,transport-boundary: Inngest dispatch/client capture,Retain,inngest-transport-wrapper,gc1-allow: external boundary
apps/api/src/services/billing/revenuecat-webhook-handler.test.ts,49,jest.mock,../sentry,API service/middleware unit tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: external boundary
apps/api/src/services/billing/stripe-webhook-handler.test.ts,19,jest.mock,../billing,API service/middleware unit tests,P1,"critical-workflow: guard, ownership, quota, or billing path mocked",Batch 5 - billing/quota lifecycle,api-critical-workflow-target,pattern-a; gc1-allow: mirrors route-level test pattern
apps/api/src/services/billing/stripe-webhook-handler.test.ts,34,jest.mock,../safe-refresh-kv-cache,API service/middleware unit tests,P1,critical-workflow: API internal module mock,Batch 5 - billing/quota lifecycle,api-internal-target,gc1-allow: mirrors route-level test pattern
apps/api/src/services/billing/stripe-webhook-handler.test.ts,41,jest.mock,../../inngest/client,API service/middleware unit tests,P3,transport-boundary: Inngest dispatch/client capture,Retain,inngest-transport-wrapper,gc1-allow: external boundary
apps/api/src/services/billing/stripe-webhook-handler.test.ts,45,jest.mock,../sentry,API service/middleware unit tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: external boundary
apps/api/src/services/book-generation.test.ts,3,jest.mock,./llm,API service/middleware unit tests,P1,critical-workflow: LLM router/envelope path mocked,Batch 6 - LLM/provider fixture cleanup,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/book-suggestion-generation.test.ts,8,jest.mock,./llm,API service/middleware unit tests,P1,critical-workflow: LLM router/envelope path mocked,Batch 6 - LLM/provider fixture cleanup,api-critical-workflow-target,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/book-suggestion-generation.test.ts,17,jest.mock,./logger,API service/middleware unit tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,pattern-a; gc1-allow: pattern-a conversion
apps/api/src/services/bookmarks.test.ts,11,jest.mock,'@eduagent/database,API service/middleware unit tests,P1,critical-workflow: database mock can hide scoping or write behavior,Opportunistic API cleanup,api-critical-workflow-target,pattern-a; gc1-allow: service unit test — db boundary mocked; real DB covered by sibling .integration.test.ts where present
apps/api/src/services/challenge-round/route-actions.test.ts,11,jest.mock,../session/session-crud,API service/middleware unit tests,P1,critical-workflow: API internal module mock,Opportunistic API cleanup,api-critical-workflow-target,gc1-allow: route-action unit test isolates session CRUD; integration tests cover scoped persistence
