"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/api/src/routes/sessions.test.ts",445,"already-gc1-allow","trivial-requireActual","S",false,"../services/recall-bridge","generateRecallBridge stubbed; rest requireActual","Internal services/recall-bridge. gc1-allow 'pattern-a conversion'. requireActual + single override returning a canned bridge. The real fn likely calls the LLM, so the override is shaping an LLM-dependent path; still trivial as a requireActual pattern.",""
"apps/api/src/routes/settings.test.ts",28,"already-gc1-allow","legit-gc1-allow","none",false,"@eduagent/database","the @eduagent/database module (db.query.profiles/familyLinks/consentStates) for middleware","Carries gc1-allow: route unit test injects a DB stub for middleware; the real Neon DB is not wired in this unit-test environment. Legitimate — DB-scoped route logic is exercised by integration tests instead.",""
"apps/api/src/routes/settings.test.ts",33,"already-gc1-allow","trivial-requireActual","S",false,"../services/account","findOrCreateAccount export of the internal account service (requireActual + single override)","gc1-allow tags a pattern-a conversion (requireActual + override). Internal module; the only reason it cannot fully run is findOrCreateAccount needs Clerk/DB. Already in canonical requireActual shape — acceptable, but the stub is a convenience override rather than a hard environment limit.",""
"apps/api/src/routes/settings.test.ts",57,"already-gc1-allow","trivial-requireActual","S",false,"../services/settings","six get/upsert exports of the internal settings service via requireActual","gc1-allow pattern-a conversion. Internal service stubbed to avoid DB round-trips; already in requireActual + targeted-override form. The overrides are convenience (route logic tested in isolation) rather than a true env limitation.",""
"apps/api/src/routes/stripe-webhook.test.ts",5,"already-gc1-allow","trivial-requireActual","S",false,"../services/webhook-idempotency","claimWebhookId — replaced with a bare jest.fn (no requireActual)","gc1-allow states claimWebhookId makes a live DB call not wired here; integration test (resend-webhook) covers real DB. Internal module, single export — convertible to requireActual + override, but the DB-call justification is legitimate for a unit test.",""
"apps/api/src/routes/stripe-webhook.test.ts",22,"already-gc1-allow","trivial-requireActual","S",false,"../services/kv","writeSubscriptionStatus export of the internal KV service via requireActual","gc1-allow pattern-a. Internal KV service; single override to avoid a real KV write. Already in requireActual form — convenience override, not a hard env limit.",""
"apps/api/src/routes/stripe-webhook.test.ts",32,"already-gc1-allow","needs-wiring","M",false,"../services/billing","seven billing exports (updateSubscriptionFromWebhook, getQuotaPool, activateSubscriptionFromCheckout, etc.) via requireActual","gc1-allow pattern-a. Internal billing service; the seven mocked functions are the DB-mutating subscription/quota layer. Running them for real requires a seeded subscriptions/quota schema, so conversion needs DB fixtures, not just requireActual overrides.",""
"apps/api/src/routes/stripe-webhook.test.ts",48,"already-gc1-allow","trivial-requireActual","S",false,"../services/subscription","getTierConfig override of the internal subscription service via requireActual","gc1-allow pattern-a. Only getTierConfig is overridden (pure tier-config lookup, no DB); isValidTransition is kept real via requireActual. Could drop the override and use the real getTierConfig — convenience stub.",""
"apps/api/src/routes/test-seed.test.ts",25,"already-gc1-allow","needs-wiring","M",false,"../services/test-seed","seedScenario, resetDatabase, debugAccountsByEmail, debugSubjectsByClerkUserId, VALID_SCENARIOS via requireActual","gc1-allow pattern-a. Internal test-seed service; the stubbed functions (seedScenario, resetDatabase, debug queries) all perform real DB mutations/reads. Converting to the real implementation requires a live/seeded DB, so it needs wiring, not just requireActual overrides.",""
"apps/api/src/routes/topic-suggestions.test.ts",29,"already-gc1-allow","legit-gc1-allow","none",false,"@eduagent/database","the @eduagent/database module (transactional mock db) for route middleware","gc1-allow: route unit test injects a DB stub via middleware; real DB covered by route integration / e2e tests. Legitimate — the real DB is not available in this unit-test environment.",""
"apps/api/src/routes/topic-suggestions.test.ts",38,"already-gc1-allow","trivial-requireActual","S",false,"../services/account","findOrCreateAccount export of the internal account service via requireActual","gc1-allow pattern-a. Internal account service; single override to skip Clerk/DB resolution. Already requireActual-shaped — convenience override.",""
"apps/api/src/routes/topic-suggestions.test.ts",53,"already-gc1-allow","trivial-requireActual","S",false,"../services/profile","findOwnerProfile and getProfile exports of the internal profile service via requireActual","gc1-allow pattern-a. Internal profile service; two overrides returning canned profile rows to satisfy profile-scope middleware. Could be backed by the mock DB instead — convenience stub, not a hard env limit.",""
"apps/api/src/routes/topic-suggestions.test.ts",79,"already-gc1-allow","trivial-requireActual","S",false,"../services/suggestions","getUnusedTopicSuggestions export of the internal suggestions service via requireActual","gc1-allow pattern-a. Internal suggestions service; single override returning a canned topic list. The real query needs DB rows; converting would need the mock db seeded, but the stub itself is a thin convenience override over requireActual.",""
"apps/api/src/routes/vocabulary.test.ts",15,"already-gc1-allow","legit-gc1-allow","none",false,"@eduagent/database","the shared database module (db client + schema barrel) for a route unit test","Carries gc1-allow. @eduagent/database is internal, but in a pure route unit test the DB is injected via createDatabaseModuleMock (createMockDb) and the real DB cannot run without a live Neon/Postgres connection; real coverage is provided by route integration/e2e tests. The stated reason is legitimate — keep the gc1-allow escape.",""
"apps/api/src/services/evaluate-data.test.ts",14,"already-gc1-allow","needs-wiring","M",false,"@eduagent/database","createScopedRepository (DB access layer) via createDatabaseModuleMock with includeActual","Workspace package @eduagent/database is internal, not an external boundary. The gc1-allow reason ('db boundary mocked; real DB covered by sibling integration test') is a convenience excuse, not a genuine cannot-run case. createDatabaseModuleMock injects createMockDb() and a fake createScopedRepository; converting to the real DB requires fixtures/seeding, so needs-wiring (M).",""
"apps/api/src/services/evaluate-data.test.ts",19,"already-gc1-allow","trivial-requireActual","S",false,"./evaluate","shouldTriggerEvaluate, handleEvaluateFailure (two named exports) via requireActual spread","Internal sibling module; already uses jest.requireActual('./evaluate') + targeted overrides of two named fns. Verified evaluate.ts imports only @eduagent/schemas, ./logger, ./sentry, ./llm/envelope — no DB or network client, so the requireActual spread is genuinely trivial. gc1-allow is convenience (the real module runs fine).",""
"apps/api/src/services/memory.test.ts",26,"already-gc1-allow","needs-wiring","M",true,"@eduagent/database","@eduagent/database module (findSimilarTopics + db client)","Internal workspace DB package mocked via createDatabaseModuleMock to stub findSimilarTopics (a pgvector query). gc1-allow reason is legit for the unit test (no real Neon/pgvector in env) and the comment points to sibling .integration.test.ts for real coverage. Converting to real DB needs pgvector fixtures/seeding — M.",""
"apps/api/src/services/notifications.test.ts",28,"already-gc1-allow","needs-wiring","M",true,"./settings","settings service: getPushToken, getDailyNotificationCount, logNotification, checkAndLogRateLimitInternal, isPushEnabled","Internal settings service stubbed for five named exports. Verified all five are DB-backed (settings.ts imports notificationPreferences/notificationLog/learningModes/profiles tables from @eduagent/database; getPushToken/getDailyNotificationCount/logNotification/checkAndLogRateLimitInternal/isPushEnabled are exported async functions taking a db arg and running drizzle queries). requireActual+override would still execute real DB code, so converting needs a real DB fixture / scoped repo seeding — not a trivial requireActual swap. Bare fetch (line 49) is the Expo Push external boundary, correctly left unmocked.","Category corrected internal-violation → already-gc1-allow: the jest.mock line carries an inline /* gc1-allow: pattern-a conversion */ comment, so rule 2 governs. burndownClass=needs-wiring/M confirmed correct (DB-backed exports). The 'pattern-a conversion' reason is a mechanical-conversion label, not a genuine 'cannot run in env' justification, so the gc1-allow is a convenience escape — this remains real backlog."
